#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_desert_road;Desert Road;Desert Road;Desert Road;;Desert Road;;;;;;;;;x
d_harfang;Harfang;Harfang;Harfang;;Harfang;;;;;;;;;x
d_giants_way;Giants Way;Giants Way;Giants Way;;Giants Way;;;;;;;;;x
d_lower_snakeford;Lower Snakeford;Lower Snakeford;Lower Snakeford;;Lower Snakeford;;;;;;;;;x
d_upper_snakeford;Upper Snakeford;Upper Snakeford;Upper Snakeford;;Upper Snakeford;;;;;;;;;x
d_cruelwoods;Cruelwoods;Cruelwoods;Cruelwoods;;Cruelwoods;;;;;;;;;x
d_witchcastle;Witchcastle;Witchcastle;Witchcastle;;Witchcastle;;;;;;;;;x
d_new_charn;New Charn;New Charn;New Charn;;New Charn;;;;;;;;;x
d_lantern_woods;Lantern Woods;Lantern Woods;Lantern Woods;;Lantern Woods;;;;;;;;;x
d_salica;Salica;Salica;Salica;;Salica;;;;;;;;;x
d_telmarine_heartlands;Telmarine Heartlands;Telmarine Heartlands;Telmarine Heartlands;;Telmarine Heartlands;;;;;;;;;x
d_upper_telmarne;Upper Telmarne;Upper Telmarne;Upper Telmarne;;Upper Telmarne;;;;;;;;;x
d_lower_telmarne;Lower Telmarne;Lower Telmarne;Lower Telmarne;;Lower Telmarne;;;;;;;;;x
d_darvar;Darvar;Darvar;Darvar;;Darvar;;;;;;;;;x
d_barsalain;Barsalain;Barsalain;Barsalain;;Barsalain;;;;;;;;;x
d_oreaisan;Oreaisan;Oreaisan;Oreaisan;;Oreaisan;;;;;;;;;x
d_telareais;Telareais;Telareais;Telareais;;Telareais;;;;;;;;;x
d_iroseias;Iroseias;Iroseias;Iroseias;;Iroseias;;;;;;;;;x
d_falreais;Falreais;Falreais;Falreais;;Falreais;;;;;;;;;x
d_uiolais;Uiolais;Uiolais;Uiolais;;Uiolais;;;;;;;;;x
d_telarus;Telarus;Telarus;Telarus;;Telarus;;;;;;;;;x
d_aragar;Aragar;Aragar;Aragar;;Aragar;;;;;;;;;x
d_telsepail;Telsepail;Telsepail;Telsepail;;Telsepail;;;;;;;;;x
d_werasi;Werasi;Werasi;Werasi;;Werasi;;;;;;;;;x
d_reteopa;Reteopa;Reteopa;Reteopa;;Reteopa;;;;;;;;;x
d_leraas;Leraas;Leraas;Leraas;;Leraas;;;;;;;;;x
d_agorbah;Agorbah;Agorbah;Agorbah;;Agorbah;;;;;;;;;x
d_slavers_bay;Slavers Bay;Slavers Bay;Slavers Bay;;Slavers Bay;;;;;;;;;x
d_azem_balda;Azem Balda;Azem Balda;Azem Balda;;Azem Balda;;;;;;;;;x
d_azlam;Azlam;Azlam;Azlam;;Azlam;;;;;;;;;x
d_telazim;Telazim;Telazim;Telazim;;Telazim;;;;;;;;;x
d_eusabaan;Eusabaan;Eusabaan;Eusabaan;;Eusabaan;;;;;;;;;x
d_tashven;Tashven;Tashven;Tashven;;Tashven;;;;;;;;;x
d_soutash;Soutash;Soutash;Soutash;;Soutash;;;;;;;;;x
d_salzosa;Salzosa;Salzosa;Salzosa;;Salzosa;;;;;;;;;x
d_tashdreh;Tashdreh;Tashdreh;Tashdreh;;Tashdreh;;;;;;;;;x
d_mezreel;Mezreel;Mezreel;Mezreel;;Mezreel;;;;;;;;;x
d_zelisa;Zelisa;Zelisa;Zelisa;;Zelisa;;;;;;;;;x
d_xesarium;Xesarium;Xesarium;Xesarium;;Xesarium;;;;;;;;;x
d_aslans_country;Aslans Country;Aslans Country;Aslans Country;;Aslans Country;;;;;;;;;x
d_ilkeen;Ilkeen;Ilkeen;Ilkeen;;Ilkeen;;;;;;;;;x
d_lake_telmar_towns;Lake Telmar Towns;Lake Telmar Towns;Lake Telmar Towns;;Lake Telmar Towns;;;;;;;;;x
d_high_priests_of_tash;High Priests of Tash;;;;;;;;;;;;;x
d_teeban;Teeban;;;;;;;;;;;;;x
d_tyiros;Tyiros;;;;;;;;;;;;;x
d_koraslis;Koraslis;;;;;;;;;;;;;x
d_irenisa;Irenisa;;;;;;;;;;;;;x
d_reliusia;Reliusia;;;;;;;;;;;;;x
d_veitalid;Veitalid;;;;;;;;;;;;;x
d_telnarvarra;Telnarvarra;;;;;;;;;;;;;x
d_aragoria;Aragoria;;;;;;;;;;;;;x
d_karrak;Karrak;;;;;;;;;;;;;x
d_telhonor;Telhonor;;;;;;;;;;;;;x
d_liolid;Liolid;;;;;;;;;;;;;x
d_koralis;Koralis;;;;;;;;;;;;;x
d_reunia;Reunia;;;;;;;;;;;;;x
d_foreshia;Foreshia;;;;;;;;;;;;;x
d_lunos;Lunos;;;;;;;;;;;;;x
d_east_dereshia;East Dereshia;;;;;;;;;;;;;x
d_kalorius;Kalorius;;;;;;;;;;;;;x
d_koraleon;Koraleon;;;;;;;;;;;;;x
d_malloius;Malloius;;;;;;;;;;;;;x
d_malought;Malought;;;;;;;;;;;;;x
d_shannan;Shannan;;;;;;;;;;;;;x
d_finster;Finster;;;;;;;;;;;;;x
d_venarisa;Venarisa;;;;;;;;;;;;;x
d_kernais_coast;Kernais Coast;;;;;;;;;;;;;X
d_oldershesh;Oldershesh;;;;;;;;;;;;;x
d_kerria;Kerria;;;;;;;;;;;;;x
d_finelias;Finelias;;;;;;;;;;;;;x
d_venought;Venought;;;;;;;;;;;;;x
d_koralindia;Koralindia;;;;;;;;;;;;;x
d_riuena;Riuena;;;;;;;;;;;;;x
d_riavul;Riavul;;;;;;;;;;;;;x
d_redimua;Rediuma;;;;;;;;;;;;;x
d_senatelios;Senatelios;;;;;;;;;;;;;x
d_renadiuma;Renadiuma;;;;;;;;;;;;;x
d_southern_isles;Southern Isles;;;;;;;;;;;;;x
d_nothern_isles;Northern Isles;;;;;;;;;;;;;x
d_telkarisa;Telkarisa;;;;;;;;;;;;;x
d_lerishai;Lerishai;;;;;;;;;;;;;x
d_jermaneia;Jermaneia;;;;;;;;;;;;;x
d_baradisesh;Baradisesh;;;;;;;;;;;;;x
d_daiashan;Daiashan;;;;;;;;;;;;;x
d_quandilas;Quandilas;;;;;;;;;;;;;x
d_ililid;Ililid;;;;;;;;;;;;;x
d_west_dereshia;West Dereshia;;;;;;;;;;;;;x
d_daiasesh;Daiasesh;;;;;;;;;;;;;x
d_shesh;Shesh;;;;;;;;;;;;;x
d_karresha;Karresha;;;;;;;;;;;;;x
d_menaira;Menaira;;;;;;;;;;;;;x
d_lupara;Lupara;;;;;;;;;;;;;x
d_telmansa;Telmansa;;;;;;;;;;;;;x
d_ua_shesought;Ua Shesought;;;;;;;;;;;;;x
d_nerilesh;Nerilesh;;;;;;;;;;;;;x
d_iureashesh;Iureashesh;;;;;;;;;;;;;x
d_fenaster;Fenaster;;;;;;;;;;;;;x
d_leinsreach;Leinsreach;;;;;;;;;;;;;x
d_nenvenought;Nenvenought;;;;;;;;;;;;;x
d_winderlent;Winderlent;;;;;;;;;;;;;x
d_tyurilonea;Tyurilonea;;;;;;;;;;;;;x
d_beriuo;beriuo;;;;;;;;;;;;;x
d_tilrend;Tilrend;;;;;;;;;;;;;x
d_cetusius;Cetusius;;;;;;;;;;;;;x
d_wyrm;Wyrm;;;;;;;;;;;;;x
d_pyroaeium;Pyroaeium;;;;;;;;;;;;;x
d_draconium;Draconium;;;;;;;;;;;;;x
d_asteria;Asteria;;;;;;;;;;;;;x
d_nereidia;Nereidia;;;;;;;;;;;;;x
d_tethia;Tethia;;;;;;;;;;;;;x
d_perium;Perium;;;;;;;;;;;;;x
d_cirona;Cirona;;;;;;;;;;;;;x
d_finough;Finough;;;;;;;;;;;;;x
d_burnalis;Burnalis;;;;;;;;;;;;;x
d_nemain;Nemain;;;;;;;;;;;;;x
d_taranisa;Taranisa;;;;;;;;;;;;;x
d_magcabon;Magcabon;;;;;;;;;;;;;x
d_ualthias;Ualthias;;;;;;;;;;;;;x
d_rendoell;Rendoell;;;;;;;;;;;;;x
d_malwydann;Malwydann;;;;;;;;;;;;;x
d_comanought;Comanought;;;;;;;;;;;;;x
d_dal_renval;Dal Renval;;;;;;;;;;;;;x
d_keldalry;Keldalry;;;;;;;;;;;;;x
d_rilen;Rilen;;;;;;;;;;;;;x
d_madide;Madide;;;;;;;;;;;;;x
d_dyilnster;Dyilnster;;;;;;;;;;;;;x
d_denivere;Denivere;;;;;;;;;;;;;x
d_bragnina;Bragnina;;;;;;;;;;;;;x
d_selinougt;Selinougt;;;;;;;;;;;;;x
d_venounght;Venounght;;;;;;;;;;;;;x
d_uanentil;Uanentil;;;;;;;;;;;;;x
d_impara;Impara;;;;;;;;;;;;;x
d_nenival;Nenival;;;;;;;;;;;;;x
d_loghlanough;Loghlanough;;;;;;;;;;;;;x
d_irenought;Irenought;;;;;;;;;;;;;x
d_sepinarin;Sepinarin;;;;;;;;;;;;;x
d_dfyrid;Dfyrid;;;;;;;;;;;;;x
d_laithreain;Láithreáin;;;;;;;;;;;;;x
d_arlioght;Arlioght;;;;;;;;;;;;;x
d_rivinith;Rivinith;;;;;;;;;;;;;x
d_aluought;Aluought;;;;;;;;;;;;;x
d_achilloby;Achilloby;;;;;;;;;;;;;x
d_karin;Karin;;;;;;;;;;;;;x
d_claruis;Claruis;;;;;;;;;;;;;x
d_doriath;Doriath;;;;;;;;;;;;;x
d_new_kildare;New Kildare;;;;;;;;;;;;;x
d_moournefold;Moournefold;;;;;;;;;;;;;x
d_peranis;Peranis;;;;;;;;;;;;;x
d_ulionais;Ulionais;;;;;;;;;;;;;x
d_fernv;Fernv;;;;;;;;;;;;;x
d_koltenite;Koltenite;;;;;;;;;;;;;x
d_molurin;Molurin;;;;;;;;;;;;;x
d_celivin;Celivin;;;;;;;;;;;;;x
d_turnveld;Turnveld;;;;;;;;;;;;;x
d_coldplains;Coldplains;;;;;;;;;;;;;x
d_vampyria;Vampyria;;;;;;;;;;;;;x
d_vertorony;Vertorony;;;;;;;;;;;;;x
d_normark;Normark;;;;;;;;;;;;;x
d_nokkenorst;Nokkenorst;;;;;;;;;;;;;x
d_medusia;medusia;;;;;;;;;;;;;x
d_alkonosta;Alkonosta;;;;;;;;;;;;;x
d_imparia;imparia;;;;;;;;;;;;;x
d_arimaspia;Arimaspia;;;;;;;;;;;;;x
d_riphea;Riphea;;;;;;;;;;;;;x
d_boreia;Boreia;;;;;;;;;;;;;x
d_chionia;Chionia;;;;;;;;;;;;;x
d_galton;Galton;;;;;;;;;;;;;x
d_aghor;Aghor;;;;;;;;;;;;;x
d_aghanna;Aghanna;;;;;;;;;;;;;x
d_tyrawlny;Tyrawlny;;;;;;;;;;;;;x
d_kaldain;Kaldain;;;;;;;;;;;;;x
d_olisiso;Olisiso;;;;;;;;;;;;;x
d_artsveld;Artsveld;;;;;;;;;;;;;x
d_calternspoint;Calternspoint;;;;;;;;;;;;;x
d_malenkith;Malenkith;;;;;;;;;;;;;x
d_sveagard;Sveagard;;;;;;;;;;;;;x
d_kolvarfell;Kolvarfell;;;;;;;;;;;;;x
d_zeniu;Zeniu;;;;;;;;;;;;;x
d_ilioza;Ilioza;;;;;;;;;;;;;x
d_leninban;Leninban;;;;;;;;;;;;;x
d_uiralos;Uiralos;;;;;;;;;;;;;x
d_fernasburg;Fernasburg;;;;;;;;;;;;;x
d_nova_arkhangelsk;Nova Arkhangelsk;;;;;;;;;;;;;x
d_kreulinburg;Kreulinburg;;;;;;;;;;;;;x
d_kolztmere;Kolztmere;;;;;;;;;;;;;x
d_ralenvict;Ralenvict;;;;;;;;;;;;;x
d_kenitgrad;Kenitgrad;;;;;;;;;;;;;x
d_d_nova_petersburg;Nova Petersburg;;;;;;;;;;;;;x
d_svengorod;Svengorod;;;;;;;;;;;;;x
d_tilderrend;Tilderrend;;;;;;;;;;;;;x
d_tilond;Tilond;;;;;;;;;;;;;x
d_shenddengard;Shenddengard;;;;;;;;;;;;;x
d_kregensburg;Kregensburg;;;;;;;;;;;;;x
d_leneban;Leneban;;;;;;;;;;;;;x
d_nova_petersburg;Nova Petersburg;;;;;;;;;;;;;x
d_zenius;Zenius;;;;;;;;;;;;;x
d_ienor;Ienor;;;;;;;;;;;;;x
d_dulraith;Dulraith;;;;;;;;;;;;;x
d_encarnin;Encarnin;;;;;;;;;;;;;x
d_ryiavith;Ryiavith;;;;;;;;;;;;;x
d_oltsven;Oltsven;;;;;;;;;;;;;x
d_wilcanster;Wilcanster;;;;;;;;;;;;;x
d_perevantium;Perevantium;;;;;;;;;;;;;x
d_vendium;Vendium;;;;;;;;;;;;;x
d_levnim;Levnim;;;;;;;;;;;;;x
d_keldain;Keldain;;;;;;;;;;;;;x
d_oltsven;Oltsven;;;;;;;;;;;;;x 
d_illosan_hold;Illosan Hold;;;;;;;;;;;;;x
d_stjernehimmelen;Stjernehimmelen;;;;;;;;;;;;;x
d_welhur;Welhur;;;;;;;;;;;;;x
d_tolnse;Tolnse;;;;;;;;;;;;;x
d_gulrus;Gulrus;;;;;;;;;;;;;x
d_keanxe;Keanxe;;;;;;;;;;;;;x
d_solvene;Solvene;;;;;;;;;;;;;x
d_keanxe;Keanxe;;;;;;;;;;;;;x
d_calorn;Calorn;;;;;;;;;;;;;x
d_gaolin;Gaolin;;;;;;;;;;;;;x
d_surtvain;Surtvain;;;;;;;;;;;;;x
d_selcun;Selcun;;;;;;;;;;;;;x
d_lopiar;Lopiar;;;;;;;;;;;;;x
d_belsana;Belsana;;;;;;;;;;;;;x
d_tarnea;Tarnea;;;;;;;;;;;;;x
d_rulailn;Rulailn;;;;;;;;;;;;;x
d_narwind;Narwind;;;;;;;;;;;;;x
d_wytreaburned;Wytreaburned;;;;;;;;;;;;;x
d_kourn;Kourn;;;;;;;;;;;;;x
d_reachvell;Reachvell;;;;;;;;;;;;;x
d_haruu;Haruu;;;;;;;;;;;;;x
d_rari;Rari;;;;;;;;;;;;;x
d_ihokara;Ihokara;;;;;;;;;;;;;x
d_aroda;Aroda;;;;;;;;;;;;;x
d_ugisua;Ugisua;;;;;;;;;;;;;x
d_vachis;Vachis;;;;;;;;;;;;;x
d_vainin;Vainin;;;;;;;;;;;;;x
d_zaien;Zaien;;;;;;;;;;;;;x
d_vairsdeep;Vairsdeep;;;;;;;;;;;;;x
d_viera;Viera;;;;;;;;;;;;;x
d_krulain;Krulain;;;;;;;;;;;;;x
d_drailing;Drailing;;;;;;;;;;;;;x
d_kaira;Kaira;;;;;;;;;;;;;x
d_marsana;Marsana;;;;;;;;;;;;;x
d_ziore;Ziore;;;;;;;;;;;;;x
d_wuiyea;Wuiyea;;;;;;;;;;;;;x
d_svelcuster;Svelcuster;;;;;;;;;;;;;x
d_dolcalster;Dolcalster;;;;;;;;;;;;;x
d_calsthime;Calsthime;;;;;;;;;;;;;x
d_ui_celtds;Ui Celtds;;;;;;;;;;;;;x
d_old_dylis;Old Dylis;;;;;;;;;;;;;x
d_ryligh;Ryligh;;;;;;;;;;;;;x
d_calstford;Calstford;;;;;;;;;;;;;x
d_eliongu;Eliongu;;;;;;;;;;;;;x
d_denbraken;Denbraken;;;;;;;;;;;;;x
d_idrogigen;Idrogigen;;;;;;;;;;;;;x
d_talenby;Talenby;;;;;;;;;;;;;x
d_moysenford;Moysenford;;;;;;;;;;;;;x
d_patrick_downs;Patrick Downs;;;;;;;;;;;;;x
d_duhaluo;Duhaluo;;;;;;;;;;;;;x
d_algolton;Algolton;;;;;;;;;;;;;x
d_ilithia;Ilithia;;;;;;;;;;;;;x
d_gillverny;Gillverny;;;;;;;;;;;;;x
d_vellaster;Vellaster;;;;;;;;;;;;;x
d_teopua;Teopua;;;;;;;;;;;;;x
d_rewara;Rewara;;;;;;;;;;;;;x
d_ti_arwai;Te Arwai;;;;;;;;;;;;;x
d_whiroaroa;Whiroaroa;;;;;;;;;;;;;x
d_inawhana;Inawhana;;;;;;;;;;;;;x
d_pauhana;Pauhana;;;;;;;;;;;;;x
d_ngapaua;Ngapaua;;;;;;;;;;;;;x
d_werou;Werou;;;;;;;;;;;;;x
d_lourunga;Lourunga;;;;;;;;;;;;;x
d_te_arahou;Te Arahou;;;;;;;;;;;;;x
d_tarunga;Tarunga;;;;;;;;;;;;;x
d_lioava;Lioava;;;;;;;;;;;;;x
d_oduranda;Oduranda;;;;;;;;;;;;;x
d_ohaua;Ohaua;;;;;;;;;;;;;x
d_tauara;Tauara;;;;;;;;;;;;;x
d_heniwa;Heniwa;;;;;;;;;;;;;x
d_oyua;Oyua;;;;;;;;;;;;;x
d_curilu;Curilu;;;;;;;;;;;;;x
d_fulrim;Fulrim;;;;;;;;;;;;;x
d_kanaehana;Kanaehana;;;;;;;;;;;;;x
d_ohekuha;Ohekuha;;;;;;;;;;;;;x
d_kokeanke;Kokeanke;;;;;;;;;;;;;x
d_iniwhua;Iniwhua;;;;;;;;;;;;;x
d_tearonga;Tearonga;;;;;;;;;;;;;x
d_marngata;Marngata;;;;;;;;;;;;;x
d_rarana;Rarana;;;;;;;;;;;;;x
d_pahukiuki;Pahukiuki;;;;;;;;;;;;;x
d_athmle;Athmle;;;;;;;;;;;;;x
d_colinafel;Colinafel;;;;;;;;;;;;;x
d_pangamatere;Pangamatere;;;;;;;;;;;;;x
d_ulenvin;Ulenvin;;;;;;;;;;;;;x
d_yuiar;Yuiar;;;;;;;;;;;;;x
d_jinern;Jinern;;;;;;;;;;;;;x
d_olinme;Olinme;;;;;;;;;;;;;x
d_bulguar;Bulguar;;;;;;;;;;;;;x
d_vaegoran;Vægoran;;;;;;;;;;;;;x
d_plunenven;Plunenven;;;;;;;;;;;;;x
d_tollingsford;Tokkingsford;;;;;;;;;;;;;x
d_varinmans_hold;Varinmans Hold;;;;;;;;;;;;;x
d_nixo;Nixo;;;;;;;;;;;;;x
d_oua;Oua;;;;;;;;;;;;;x
d_nicho;Nicho;;;;;;;;;;;;;x
d_xura;Xura;;;;;;;;;;;;;x
d_chihara;Chihara;;;;;;;;;;;;;x
d_konayowa;Konayowa;;;;;;;;;;;;;x
d_karainmere;Karainmere;;;;;;;;;;;;;x
d_westweld;Westweld;;;;;;;;;;;;;x
d_new_hardrad;New Hardrad;;;;;;;;;;;;;x
d_tovan;Tovan;;;;;;;;;;;;;x
d_pulrath;Pulrath;;;;;;;;;;;;;x
d_amunimas;Lorea;;;;;;;;;;;;;x
d_laire;Laire;;;;;;;;;;;;;x
d_kolsnfell;Kolsnfell;;;;;;;;;;;;;x
d_pellsgrove;Pellsgrove;;;;;;;;;;;;;x
d_sulvaris;Sulvaris;;;;;;;;;;;;;x
d_conton;Conton;;;;;;;;;;;;;x
d_archesten;Archesten;;;;;;;;;;;;;x
d_tealnfoyu;Tealnfoyu;;;;;;;;;;;;;x
d_shearsverd;Shearsverd;;;;;;;;;;;;;x
d_arnufold;Arnufold;;;;;;;;;;;;;x
d_olkush;Olkush;;;;;;;;;;;;;x
d_zarenvord;Zarenvord;;;;;;;;;;;;;x
d_new_falkreath;New Falkreath;;;;;;;;;;;;;x
d_voluun;Voluun;;;;;;;;;;;;;x
d_frostsvar;Frostsvar;;;;;;;;;;;;;x
d_garnsholme;Garnsholme;;;;;;;;;;;;;x
d_ilenad;Ilenad;;;;;;;;;;;;;x
d_caelorn;Caelorn;;;;;;;;;;;;;x
d_fjorhelm;Fjorhelm;;;;;;;;;;;;;x
d_woldheath;Woldheath;;;;;;;;;;;;;x
d_dolveld;Dolveld;;;;;;;;;;;;;x
d_cartheld;Cartheld;;;;;;;;;;;;;x
d_coleos;Coleos;;;;;;;;;;;;;x
d_loddin;Loddin;;;;;;;;;;;;;x
d_ramsreach;Ramsreach;;;;;;;;;;;;;x
d_volaamin;Volaamin;;;;;;;;;;;;;x
d_coldwinds;Coldwinds;;;;;;;;;;;;;x
d_southreach;Southreach;;;;;;;;;;;;;x
d_uliinrac;Uliinrac;;;;;;;;;;;;;x
d_hreinttjornur;Hreinttjornur;;;;;;;;;;;;;x
d_ostenfords;Ostenfords;;;;;;;;;;;;;x
d_kostenfort;Kostenfort;;;;;;;;;;;;;x
d_oluim;Oluim;;;;;;;;;;;;;x
d_aarnta;Aarnta;;;;;;;;;;;;;x
d_narnvaith;Narnvaith;;;;;;;;;;;;;x
d_ostvenr;Ostvenr;;;;;;;;;;;;;x
d_perastium;Perastium;;;;;;;;;;;;;x
d_tenvimdun;Tenvimdun;;;;;;;;;;;;;x
d_whitefell;Whitefell;;;;;;;;;;;;;x
d_duradium;Duradium;;;;;;;;;;;;;x
d_tluniea;Tluniea;;;;;;;;;;;;;x
d_verene;Verene;;;;;;;;;;;;;x
d_lryu;Lryu;;;;;;;;;;;;;x
d_taleni;Taleni;;;;;;;;;;;;;x
d_palenvii;Palenvii;;;;;;;;;;;;;x
d_valune;Valune;;;;;;;;;;;;;x
d_orena;Orena;;;;;;;;;;;;;x
d_tarenilis;Tarenilis;;;;;;;;;;;;;x
d_surr;Surr;;;;;;;;;;;;;x
d_xeanme;Xeanme;;;;;;;;;;;;;x
d_alunre;Alunre;;;;;;;;;;;;;x
d_rynvell;Rynvell;;;;;;;;;;;;;x
d_tarensant;Tarensant;;;;;;;;;;;;;x
