#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_lantern_woods;Lantern Woods;Lantern Woods;Lantern Woods;;Lantern Woods;;;;;;;;;x
d_salica;Salica;Salica;Salica;;Salica;;;;;;;;;x
d_telmarine_heartlands;Telmarine Heartlands;Telmarine Heartlands;Telmarine Heartlands;;Telmarine Heartlands;;;;;;;;;x
d_upper_telmarne;Upper Telmarne;Upper Telmarne;Upper Telmarne;;Upper Telmarne;;;;;;;;;x
d_lower_telmarne;Lower Telmarne;Lower Telmarne;Lower Telmarne;;Lower Telmarne;;;;;;;;;x
d_darvar;Darvar;Darvar;Darvar;;Darvar;;;;;;;;;x
d_barsalain;Barsalain;Barsalain;Barsalain;;Barsalain;;;;;;;;;x
d_oreaisan;Oreaisan;Oreaisan;Oreaisan;;Oreaisan;;;;;;;;;x
d_telareais;Telareais;Telareais;Telareais;;Telareais;;;;;;;;;x
d_iroseias;Iroseias;Iroseias;Iroseias;;Iroseias;;;;;;;;;x
d_falreais;Falreais;Falreais;Falreais;;Falreais;;;;;;;;;x
d_uiolais;Uiolais;Uiolais;Uiolais;;Uiolais;;;;;;;;;x
d_telarus;Telarus;Telarus;Telarus;;Telarus;;;;;;;;;x
d_aragar;Aragar;Aragar;Aragar;;Aragar;;;;;;;;;x
d_telsepail;Telsepail;Telsepail;Telsepail;;Telsepail;;;;;;;;;x
d_werasi;Werasi;Werasi;Werasi;;Werasi;;;;;;;;;x
d_reteopa;Reteopa;Reteopa;Reteopa;;Reteopa;;;;;;;;;x
d_leraas;Leraas;Leraas;Leraas;;Leraas;;;;;;;;;x
d_agorbah;Agorbah;Agorbah;Agorbah;;Agorbah;;;;;;;;;x
d_slavers_bay;Slavers Bay;Slavers Bay;Slavers Bay;;Slavers Bay;;;;;;;;;x
d_azem_balda;Azem Balda;Azem Balda;Azem Balda;;Azem Balda;;;;;;;;;x
d_azlam;Azlam;Azlam;Azlam;;Azlam;;;;;;;;;x
d_telazim;Telazim;Telazim;Telazim;;Telazim;;;;;;;;;x
d_eusabaan;Eusabaan;Eusabaan;Eusabaan;;Eusabaan;;;;;;;;;x
d_tashven;Tashven;Tashven;Tashven;;Tashven;;;;;;;;;x
d_soutash;Soutash;Soutash;Soutash;;Soutash;;;;;;;;;x
d_salzosa;Salzosa;Salzosa;Salzosa;;Salzosa;;;;;;;;;x
d_tashdreh;Tashdreh;Tashdreh;Tashdreh;;Tashdreh;;;;;;;;;x
d_mezreel;Mezreel;Mezreel;Mezreel;;Mezreel;;;;;;;;;x
d_zelisa;Zelisa;Zelisa;Zelisa;;Zelisa;;;;;;;;;x
d_xesarium;Xesarium;Xesarium;Xesarium;;Xesarium;;;;;;;;;x
d_aslans_country;Aslans Country;Aslans Country;Aslans Country;;Aslans Country;;;;;;;;;x
d_ilkeen;Ilkeen;Ilkeen;Ilkeen;;Ilkeen;;;;;;;;;x
d_lake_telmar_towns;Lake Telmar Towns;Lake Telmar Towns;Lake Telmar Towns;;Lake Telmar Towns;;;;;;;;;x
d_high_priests_of_tash;High Priests of Tash;;;;;;;;;;;;;x
d_teeban;Teeban;;;;;;;;;;;;;x
d_tyiros;Tyiros;;;;;;;;;;;;;x
d_koraslis;Koraslis;;;;;;;;;;;;;x
d_irenisa;Irenisa;;;;;;;;;;;;;x
d_reliusia;Reliusia;;;;;;;;;;;;;x
d_veitalid;Veitalid;;;;;;;;;;;;;x
d_telnarvarra;Telnarvarra;;;;;;;;;;;;;x
d_aragoria;Aragoria;;;;;;;;;;;;;x
d_karrak;Karrak;;;;;;;;;;;;;x
d_telhonor;Telhonor;;;;;;;;;;;;;x
d_liolid;Liolid;;;;;;;;;;;;;x
d_koralis;Koralis;;;;;;;;;;;;;x
d_reunia;Reunia;;;;;;;;;;;;;x
d_foreshia;Foreshia;;;;;;;;;;;;;x
d_lunos;Lunos;;;;;;;;;;;;;x
d_east_dereshia;East Dereshia;;;;;;;;;;;;;x
d_kalorius;Kalorius;;;;;;;;;;;;;x
d_koraleon;Koraleon;;;;;;;;;;;;;x
d_malloius;Malloius;;;;;;;;;;;;;x
d_malought;Malought;;;;;;;;;;;;;x
d_shannan;Shannan;;;;;;;;;;;;;x
d_finster;Finster;;;;;;;;;;;;;x
d_venarisa;Venarisa;;;;;;;;;;;;;x
d_kernais_coast;Kernais Coast;;;;;;;;;;;;;X
d_oldershesh;Oldershesh;;;;;;;;;;;;;x
d_kerria;Kerria;;;;;;;;;;;;;x
d_finelias;Finelias;;;;;;;;;;;;;x
d_venought;Venought;;;;;;;;;;;;;x
d_koralindia;Koralindia;;;;;;;;;;;;;x
d_riuena;Riuena;;;;;;;;;;;;;x
d_riavul;Riavul;;;;;;;;;;;;;x
d_redimua;Rediuma;;;;;;;;;;;;;x
d_senatelios;Senatelios;;;;;;;;;;;;;x
d_renadiuma;Renadiuma;;;;;;;;;;;;;x
d_southern_isles;Southern Isles;;;;;;;;;;;;;x
d_nothern_isles;Northern Isles;;;;;;;;;;;;;x
d_telkarisa;Telkarisa;;;;;;;;;;;;;x
d_lerishai;Lerishai;;;;;;;;;;;;;x
d_jermaneia;Jermaneia;;;;;;;;;;;;;x
d_baradisesh;Baradisesh;;;;;;;;;;;;;x
d_daiashan;Daiashan;;;;;;;;;;;;;x
d_quandilas;Quandilas;;;;;;;;;;;;;x
d_ililid;Ililid;;;;;;;;;;;;;x
d_west_dereshia;West Dereshia;;;;;;;;;;;;;x
d_daiasesh;Daiasesh;;;;;;;;;;;;;x
d_shesh;Shesh;;;;;;;;;;;;;x
d_karresha;Karresha;;;;;;;;;;;;;x
d_menaira;Menaira;;;;;;;;;;;;;x
d_lupara;Lupara;;;;;;;;;;;;;x
d_telmansa;Telmansa;;;;;;;;;;;;;x
d_ua_shesought;Ua Shesought;;;;;;;;;;;;;x
d_nerilesh;Nerilesh;;;;;;;;;;;;;x
d_iureashesh;Iureashesh;;;;;;;;;;;;;x
d_fenaster;Fenaster;;;;;;;;;;;;;x
d_leinsreach;Leinsreach;;;;;;;;;;;;;x
d_nenvenought;Nenvenought;;;;;;;;;;;;;x
d_winderlent;Winderlent;;;;;;;;;;;;;x
d_tyurilonea;Tyurilonea;;;;;;;;;;;;;x
d_beriuo;beriuo;;;;;;;;;;;;;x
d_tilrend;Tilrend;;;;;;;;;;;;;x
d_cetusius;Cetusius;;;;;;;;;;;;;x
d_wyrm;Wyrm;;;;;;;;;;;;;x
d_pyroaeium;Pyroaeium;;;;;;;;;;;;;x
d_draconium;Draconium;;;;;;;;;;;;;x
d_asteria;Asteria;;;;;;;;;;;;;x
d_nereidia;Nereidia;;;;;;;;;;;;;x

k_shannan;Shannan;;;;;;;;;;;;;x
k_riunea;Riunea;;;;;;;;;;;;;x
k_deshian;Deshian;;;;;;;;;;;;;x
k_new_charn;New Charn;;;;;;;;;;;;;x
k_dwarven_states;Dwarven States;;;;;;;;;;;;;x
k_sheshia;Sheshia;;;;;;;;;;;;;x
k_salztash;Salztash;Salztash;Salztash;;Salztash;;;;;;;;;x
k_telmar;Telmar;Telmar;Telmar;;Telmar;;;;;;;;;x
k_koraly;Koraly;Koraly;Koraly;;Koraly;;;;;;;;;x
k_veliualla;Veliualla;Veliualla;Veliualla;;Veliualla;;;;;;;;;x
k_kollash;Kollash;Kollash;Kollash;;Kollash;;;;;;;;;x
k_xesarium;Xesarium;Xesarium;Xesarium;;Xesarium;;;;;;;;;x
k_kolarius;Kolarius;Kolarius;Kolarius;;Kolarius;;;;;;;;;x
k_ogreia;Ogreia;Ogreia;Ogreia;;Ogreia;;;;;;;;;x
k_calor;Calor;Calor;Calor;;Calor;;;;;;;;;x
k_great_desert;Great Desert;Great Desert;Great Desert;;Great Desert;;;;;;;;;x
k_harfang;Harfang;Harfang;Harfang;;Harfang;;;;;;;;;x
k_terebinthia;Terebinthia;Terebinthia;Terebinthia;;Terebinthia;;;;;;;;;x
k_calavar;Calavar;Calavar;Calavar;;Calavar;;;;;;;;;x
k_rebel_narnia;Narnian Rebels;Narnian Rebels;Narnian Rebels;;Narnian Rebels;;;;;;;;;x
k_ettinsmoor;Ettinsmoor;Ettinsmoor;Ettinsmoor;;Ettinsmoor;;;;;;;;;x
k_aslans_country;Aslan's Country;Aslan's Country;Aslan's Country;;Aslan's Country;;;;;;;;;x
k_ramandus_island;Ramandu's Island;Ramandu's Island;Ramandu's Island;;Ramandu's Island;;;;;;;;;x
k_archenland;Archenland;Archenland;Archenland;;Archenland;;;;;;;;;x
k_narnia;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
k_luna;Luna;Luna;Luna;;Luna;;;;;;;;;x
k_tirdhreach;Tirdhreach;;;;;;;;;;;;;x
k_iresa;Iresa;;;;;;;;;;;;;x
k_ua_pulioua;Ua Pulioua;;;;;;;;;;;;;x
k_impara;Impara;;;;;;;;;;;;;x
k_dfyrid;Dfyrid;;;;;;;;;;;;;x
k_colivar;Colivar;;;;;;;;;;;;;x
k_seven_isles;Seven Isles;;;;;;;;;;;;;x
k_drakenkolonie;Drakenkolonie;;;;;;;;;;;;;x
k_nephelis;Nephelis;;;;;;;;;;;;;x
d_tethia;Tethia;;;;;;;;;;;;;x


e_narnia;Narnia;Narnia;Narnia;;Narnia;;;;;;;;;x
e_sesh;Shesh;;;;;;;;;;;;;x
e_telmar;Empire of Telmar;;;;;;;;;;;;;x
e_calormen;Calormen Empire;Calormen Empire;Calormen Empire;;Calormen Empire;;;;;;;;;x
e_white_narnia;Narnian Empire;Narnian Empire;Narnian Empire;;Narnian Empire;;;;;;;;;x
e_charn;Empire of Charn;Empire of Charn;Empire of Charn;;Empire of Charn;;;;;;;;;x
e_moon_empire;Empire of the Moon;;;;;;;;;;;;;x
e_dylis_tiral;Dylis Tiral;;;;;;;;;;;;;x
e_impara;Impara;;;;;;;;;;;;;x


b_stone_table;Stone Table;Stone Table;Stone Table;;Stone Table;;;;;;;;;x 
b_grand_temple_on_terebinthia;Grand Temple on Terebinthia;Grand Temple on Terebinthia;Grand Temple on Terebinthia;;Grand Temple on Terebinthia;;;;;;;;;x 
b_aslans_country;Aslans Country;Aslans Country;Aslans Country;;Aslans Country;;;;;;;;;x 
b_cair_paravel;Cair Paravel;Cair Paravel;Cair Paravel;;Cair Paravel;;;;;;;;;x
b_paravel;Paravel;Paravel;Paravel;;Paravel;;;;;;;;;x
b_helendale;Helendale;Helendale;Helendale;;Helendale;;;;;;;;;x
b_anvard;Anvard;Anvard;Anvard;;Anvard;;;;;;;;;x
b_anvard_pass;Anvard Pass;Anvard Pass;Anvard Pass;;Anvard Pass;;;;;;;;;x
b_riversreach;Riversreach;Riversreach;Riversreach;;Riversreach;;;;;;;;;x
b_galma;Galma;Galma;Galma;;Galma;;;;;;;;;x
b_castle_caspian;Castle Caspian;Castle Caspian;Castle Caspian;;Castle Caspian;;;;;;;;;x
b_shuddering_wood;Shuddering Wood;Shuddering Wood;Shuddering Wood;;Shuddering Wood;;;;;;;;;x
b_dwarfsdale;Dwarfsdale;;;;;;;;;;;;;x
b_aslans_how;Aslans How;;;;;;;;;;;;;x
b_witchcastle;Witchcastle;;;;;;;;;;;;;x
b_witch_temple;Witchtemple;;;;;;;;;;;;;x
b_new_charn;New Charn;;;;;;;;;;;;;x
b_temple_of_charn;Temple of Charn;;;;;;;;;;;;;x
